duration_s,orig_bytes,resp_bytes,proto,label,source_file
0.001,0,543,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,80,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,613,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1253,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,739,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,731,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,595,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1070,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1429,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,621,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,355,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,127,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1092,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,515,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,528,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1235,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,761,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1378,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,682,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,700,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1394,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,708,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,259,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,347,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,192,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1364,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,459,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,62,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1149,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,468,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1472,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,225,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1107,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,738,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1047,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,436,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1364,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1382,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,438,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,179,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,47,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,128,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,841,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,294,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,100,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,443,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,847,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1402,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1193,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,599,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1398,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,995,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,348,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,261,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,606,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,932,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,903,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1171,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,486,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1082,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,129,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,866,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,794,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,483,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1356,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,463,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,476,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1339,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1268,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1444,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,611,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,960,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1151,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,680,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1378,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,274,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1380,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1034,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1298,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.3082549571990967,0,15693,UDP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1150,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1227,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,476,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1065,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1313,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,859,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,434,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,338,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,580,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1163,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1326,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1144,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,233,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,978,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,42,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,199,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,938,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,198,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,227,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,323,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,942,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,985,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,422,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1130,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1226,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1390,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.3081979751586914,0,14143,UDP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.3078179359436035,0,5089,UDP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,58,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,570,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,189,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1056,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,425,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1217,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1211,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1121,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1476,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,326,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,194,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,863,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,364,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1352,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,647,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,153,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1229,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,311,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,611,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1449,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,156,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,454,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1229,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,605,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,192,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,352,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1236,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1107,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,383,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,82,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1359,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,870,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,389,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,164,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,680,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1348,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,397,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1479,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,868,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,415,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,913,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,244,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,191,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,394,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1133,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,154,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,271,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1041,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1139,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,517,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1463,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,789,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,946,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1089,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1018,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,954,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1211,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,377,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1122,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1590,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,125,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,181,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,160,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,515,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,156,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,300,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,782,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1249,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,787,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,562,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1352,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,332,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,73,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,988,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,851,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,53,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1096,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,630,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,312,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,838,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,793,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1331,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1383,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,941,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,631,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,230,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,434,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1323,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,528,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1106,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,904,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,55,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,875,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,368,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1069,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,692,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,661,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,462,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,385,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1185,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,418,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1220,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1232,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,844,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,443,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1166,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1370,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,48,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1241,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1198,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,698,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,641,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,181,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,804,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,729,0,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1062,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,585,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,202,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,957,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,845,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,846,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1402,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,640,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,197,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1144,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,802,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,609,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,125,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1020,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,337,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,453,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,813,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1383,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1158,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,732,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,600,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,229,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,354,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,437,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1153,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,636,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1075,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,814,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,331,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1345,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,609,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,420,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,859,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,962,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1377,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1436,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,930,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1081,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,633,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1163,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,808,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,187,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1229,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1386,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1062,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1289,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1040,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,677,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,626,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1491,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1479,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,118,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,893,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,584,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,921,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,102,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1242,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1465,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,654,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,941,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,605,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,959,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,695,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,457,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,257,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,465,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,100,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1250,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1281,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,99,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1338,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,324,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,841,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1354,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1130,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1427,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,644,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,993,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,956,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,748,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,870,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1385,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,735,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,857,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1181,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,983,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,886,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,466,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,554,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,233,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,205,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1269,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1356,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,463,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1000,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,416,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1403,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,487,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,208,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1412,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,615,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,426,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,993,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1371,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1190,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
0.001,0,1318,ICMP,malicious,ddos_captures/pkt.ICMP.largeempty.pcap
